amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,log_amount,hour_sin,hour_cos,is_late_night,high_velocity,low_device_trust,risk_signal_count,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel
210.75,4,0,0,41,1,22,5.355406333532164,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,1
231.42,5,0,1,66,2,58,5.448546079794728,0.9659258262890683,0.25881904510252074,1,0,0,2,0,0,0,0,1
67.76,9,0,0,30,2,44,4.230622180514649,0.7071067811865476,-0.7071067811865475,0,0,1,1,0,0,0,1,0
200.53,16,0,0,42,0,33,5.305938253679398,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,1,0
22.27,3,0,1,67,2,47,3.1471649773142003,0.7071067811865476,0.7071067811865476,1,0,0,2,0,0,0,1,0
383.53,4,0,1,55,1,34,5.952021809309053,0.8660254037844386,0.5000000000000001,1,0,0,2,0,1,0,0,0
401.55,4,0,0,81,2,58,5.99781931274599,0.8660254037844386,0.5000000000000001,1,0,0,1,0,1,0,0,0
31.98,22,1,0,55,2,64,3.495901317131453,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,1,0,0,0
95.13,15,0,0,85,2,66,4.565701442077724,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,1,0,0,0
194.02,14,0,0,33,2,46,5.273102117406973,-0.4999999999999997,-0.8660254037844388,0,0,1,1,0,0,0,0,1
236.74,18,1,0,52,3,42,5.4711776395524785,-1.0,-1.8369701987210297e-16,0,0,0,1,0,1,0,0,0
239.67,1,0,0,42,0,69,5.483426700544313,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,1,0,0
413.7,4,0,0,93,1,59,6.027555367252336,0.8660254037844386,0.5000000000000001,1,0,0,1,0,1,0,0,0
71.8,9,0,0,33,2,40,4.28771595520264,0.7071067811865476,-0.7071067811865475,0,0,1,1,0,0,1,0,0
99.56,14,0,0,49,2,29,4.610754564281992,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,1,0,0
162.11,3,0,0,79,3,30,5.094424819825939,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,0,1,0
220.72,17,1,0,42,5,68,5.401415324551604,-0.9659258262890683,-0.25881904510252063,0,1,0,2,0,0,0,1,0
46.04,19,0,0,92,2,68,3.8509983035903717,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,1,0,0
9.31,9,0,0,67,2,41,2.333114298028869,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,1,0
97.68,1,0,0,42,2,18,4.591882291661156,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,0,0,1
171.58,6,0,0,36,2,64,5.150860897080162,1.0,6.123233995736766e-17,0,0,1,1,0,1,0,0,0
169.64,21,0,1,27,2,68,5.139556074163095,-0.7071067811865477,0.7071067811865474,0,0,1,2,0,0,0,1,0
50.23,16,0,0,66,1,32,3.936325297951111,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,1,0
24.17,2,0,0,45,1,53,3.2256528091472245,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,1,0,0
194.86,8,0,0,57,2,32,5.277400118292649,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1
3.65,3,0,0,87,1,51,1.536867219599265,0.7071067811865476,0.7071067811865476,1,0,0,1,0,1,0,0,0
218.02,2,0,0,96,1,29,5.389163049847613,0.49999999999999994,0.8660254037844387,1,0,0,1,1,0,0,0,0
203.39,23,0,0,42,1,35,5.320029933453687,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,1
220.58,23,0,0,84,4,33,5.400783698092527,-0.25881904510252157,0.9659258262890681,0,1,0,1,1,0,0,0,0
739.03,22,0,0,76,1,30,6.6066907259170105,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1
21.22,10,1,0,50,6,36,3.100992784211484,0.49999999999999994,-0.8660254037844387,0,1,0,2,1,0,0,0,0
13.49,22,0,0,25,1,58,2.673458756332591,-0.5000000000000004,0.8660254037844384,0,0,1,1,0,0,1,0,0
17.16,22,1,0,43,2,55,2.8992213731731473,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,1,0,0
232.32,8,0,0,42,1,36,5.452410901885437,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,1,0,0
19.47,1,0,0,39,1,56,3.018960399673198,0.25881904510252074,0.9659258262890683,1,0,1,2,1,0,0,0,0
352.39,6,0,0,93,1,65,5.86757226293742,1.0,6.123233995736766e-17,0,0,0,0,0,0,1,0,0
96.75,5,0,0,51,0,58,4.582413198865475,0.9659258262890683,0.25881904510252074,1,0,0,1,0,1,0,0,0
85.14,23,0,0,71,1,23,4.455973879625964,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,1
294.65,5,0,0,55,1,26,5.689176322266839,0.9659258262890683,0.25881904510252074,1,0,0,1,0,0,0,1,0
110.21,11,0,1,48,3,57,4.71142030583075,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,0,0,1
332.17,22,0,0,39,2,49,5.808652870224797,-0.5000000000000004,0.8660254037844384,0,0,1,1,1,0,0,0,0
202.76,18,0,0,68,2,37,5.316942830671201,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0
485.78,9,0,1,98,1,24,6.187812275635029,0.7071067811865476,-0.7071067811865475,0,0,0,1,1,0,0,0,0
13.16,1,1,0,58,2,46,2.6504210882655737,0.25881904510252074,0.9659258262890683,1,0,0,2,1,0,0,0,0
294.23,17,0,0,37,1,34,5.687754713579004,-0.9659258262890683,-0.25881904510252063,0,0,1,1,1,0,0,0,0
380.12,15,0,0,62,3,37,5.943114286166935,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,1,0
42.35,11,0,0,80,5,35,3.769306703226551,0.258819045102521,-0.9659258262890682,0,1,0,1,1,0,0,0,0
176.65,16,0,0,46,3,62,5.179815322467036,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,1
508.34,16,0,0,50,1,69,6.233115769977932,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,1,0
244.7,12,0,1,64,0,69,5.504111279527133,1.2246467991473532e-16,-1.0,0,0,0,1,1,0,0,0,0
13.54,17,1,0,30,0,24,2.6769034721053733,-0.9659258262890683,-0.25881904510252063,0,0,1,2,0,0,0,0,1
106.22,21,0,0,70,3,30,4.674882798399391,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,1,0
63.31,23,0,0,29,3,59,4.163715140146772,-0.25881904510252157,0.9659258262890681,0,0,1,1,1,0,0,0,0
147.73,3,0,0,71,1,52,5.002132581604506,0.7071067811865476,0.7071067811865476,1,0,0,1,0,1,0,0,0
37.17,15,0,0,66,1,31,3.6420498667571386,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,1,0,0
439.96,13,0,0,92,4,45,6.088954168385239,-0.2588190451025208,-0.9659258262890683,0,1,0,1,0,0,1,0,0
42.36,8,1,0,95,4,47,3.769537357131391,0.8660254037844387,-0.4999999999999998,0,1,0,2,0,1,0,0,0
137.29,10,0,0,95,1,53,4.929352929476567,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0
53.49,7,1,0,77,0,64,3.998017198595007,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,1,0,0,0
83.88,6,0,0,68,2,35,4.441238494305727,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0
236.93,1,0,0,60,2,54,5.471976512763338,0.25881904510252074,0.9659258262890683,1,0,0,1,1,0,0,0,0
73.08,20,0,0,84,4,19,4.305145590337924,-0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,0,1,0
314.7,13,0,0,58,3,45,5.754792395563946,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,1,0,0
10.57,16,1,0,65,1,56,2.448415541205585,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,0,0,0,0
45.93,10,0,0,81,3,18,3.8486571298063263,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,0,0,0,0
13.35,16,0,1,58,3,64,2.66374994220563,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0,0,1,0
65.3,21,0,0,35,1,25,4.194189897191817,-0.7071067811865477,0.7071067811865474,0,0,1,1,0,0,1,0,0
39.2,1,0,0,73,2,54,3.6938669956249757,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,0,0,1
503.64,9,1,0,51,1,37,6.223845303774674,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,1,0,0,0
503.76,21,0,0,84,4,28,6.22408306878471,-0.7071067811865477,0.7071067811865474,0,1,0,1,0,0,1,0,0
59.75,7,0,0,29,1,41,4.1067670822206574,0.9659258262890683,-0.25881904510252063,0,0,1,1,0,0,1,0,0
579.02,2,0,0,97,3,28,6.363062585704569,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,0,1
419.75,6,0,0,67,0,37,6.042038833070915,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0
100.02,23,0,0,88,1,42,4.615318517039906,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,1,0,0
276.84,20,0,0,62,3,42,5.627045408435818,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0
115.05,17,0,0,37,9,29,4.754021132720446,-0.9659258262890683,-0.25881904510252063,0,1,1,2,0,0,0,0,1
16.31,23,0,0,38,1,50,2.851284369188118,-0.25881904510252157,0.9659258262890681,0,0,1,1,0,0,1,0,0
72.9,0,0,0,46,2,22,4.302712827954156,0.0,1.0,1,0,0,1,1,0,0,0,0
90.92,12,0,1,27,1,50,4.5209186335405,1.2246467991473532e-16,-1.0,0,0,1,2,0,0,0,1,0
243.01,16,0,0,40,3,26,5.497209208059954,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0
42.44,18,0,0,42,2,23,3.77138067562568,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,0,0
488.15,1,0,0,28,0,21,6.1926691909034375,0.25881904510252074,0.9659258262890683,1,0,1,2,0,0,1,0,0
158.68,12,1,0,88,0,30,5.073171812563154,1.2246467991473532e-16,-1.0,0,0,0,1,0,1,0,0,0
52.31,22,0,0,62,6,26,3.9761239308346696,-0.5000000000000004,0.8660254037844384,0,1,0,1,0,0,1,0,0
547.57,22,0,0,99,1,59,6.307314892356402,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,1,0,0
272.85,19,0,0,58,1,59,5.61258051122973,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,1,0,0
220.1,21,0,1,31,2,48,5.3986150878634005,-0.7071067811865477,0.7071067811865474,0,0,1,2,0,0,1,0,0
164.14,21,0,0,59,3,28,5.106793598989283,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,1,0
296.36,13,0,0,76,2,32,5.694943525988997,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,0,1
313.07,20,0,0,60,2,23,5.749615890999373,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1
586.94,23,1,0,55,1,59,6.376624901875783,-0.25881904510252157,0.9659258262890681,0,0,0,1,0,0,0,1,0
129.27,14,0,0,56,2,58,4.8696092197094725,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,1
422.03,7,0,0,50,2,33,6.047443098517248,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
116.35,20,0,0,65,0,68,4.765160922297032,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0
262.03,23,0,0,35,3,20,5.572268094113519,-0.25881904510252157,0.9659258262890681,0,0,1,1,0,0,1,0,0
14.87,14,0,0,82,4,29,2.7644305345383176,-0.4999999999999997,-0.8660254037844388,0,1,0,1,0,0,0,1,0
38.22,14,0,1,61,0,47,3.6691868207682004,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,1,0,0
531.09,11,0,0,48,3,47,6.276812647965849,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,1,0
265.26,9,0,0,96,0,49,5.584473275003771,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,1,0,0
30.25,19,1,0,45,4,24,3.4420193761824107,-0.9659258262890684,0.2588190451025203,0,1,0,2,1,0,0,0,0
358.99,7,0,0,39,2,49,5.886076253286569,0.9659258262890683,-0.25881904510252063,0,0,1,1,0,0,0,0,1
153.39,3,1,0,81,2,19,5.039481868653835,0.7071067811865476,0.7071067811865476,1,0,0,2,0,0,0,1,0
109.99,12,0,0,76,1,42,4.709440107163888,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,1
36.48,19,0,0,77,2,44,3.6238074573702215,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,1,0,0
201.67,18,0,0,53,3,48,5.311579040531222,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0
311.69,2,0,0,47,4,22,5.745212284419341,0.49999999999999994,0.8660254037844387,1,1,0,2,1,0,0,0,0
3.28,4,1,0,52,4,37,1.4539530095937052,0.8660254037844386,0.5000000000000001,1,1,0,3,1,0,0,0,0
356.97,10,0,0,65,1,38,5.880449184006697,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0
6.35,1,0,0,41,2,25,1.9947003132247452,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,0,0,1
158.82,15,0,0,75,2,43,5.074048181946317,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,0,1
189.47,12,0,0,54,0,26,5.249494701850468,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0
0.2,5,0,0,25,3,25,0.18232155679395465,0.9659258262890683,0.25881904510252074,1,0,1,2,0,0,1,0,0
42.41,22,0,0,99,3,46,3.770689829311502,-0.5000000000000004,0.8660254037844384,0,0,0,0,1,0,0,0,0
13.89,21,1,0,71,2,20,2.7006898466959175,-0.7071067811865477,0.7071067811865474,0,0,0,1,0,0,0,1,0
393.21,20,0,0,46,2,44,5.9768837622304485,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0
212.69,15,0,0,94,1,34,5.364526366658372,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,0,1
81.17,17,0,0,91,1,22,4.408790271943096,-0.9659258262890683,-0.25881904510252063,0,0,0,0,1,0,0,0,0
583.59,14,0,0,99,1,51,6.3709107468175326,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,0,0,0,0
13.95,3,0,0,59,1,39,2.7047112998366956,0.7071067811865476,0.7071067811865476,1,0,0,1,0,1,0,0,0
129.87,8,0,0,61,2,64,4.87420446406739,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0
66.25,3,0,0,67,3,54,4.208417018481948,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0
26.21,14,0,0,48,0,58,3.303584552795155,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,1
68.43,16,0,0,26,0,40,4.240319050765182,-0.8660254037844385,-0.5000000000000004,0,0,1,1,0,0,0,0,1
9.48,17,0,0,45,1,31,2.349468678892896,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,1
172.59,8,0,0,37,4,38,5.156696196880458,0.8660254037844387,-0.4999999999999998,0,1,1,2,0,0,0,1,0
199.16,2,0,0,32,2,35,5.299117046718601,0.49999999999999994,0.8660254037844387,1,0,1,2,1,0,0,0,0
12.76,20,0,0,50,2,32,2.6217658325051976,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0
119.53,11,0,0,95,2,58,4.791898684600252,0.258819045102521,-0.9659258262890682,0,0,0,0,0,1,0,0,0
92.91,15,0,1,47,1,61,4.542336876816522,-0.7071067811865471,-0.7071067811865479,0,0,0,1,1,0,0,0,0
50.22,13,0,0,69,1,57,3.9361300807713793,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,1,0
224.7,7,0,0,56,2,57,5.41920668382349,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0
8.61,23,0,0,61,1,45,2.262804222982201,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,1
65.03,12,0,0,48,2,64,4.19010918420648,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0
563.15,11,0,0,25,5,47,6.335320173584455,0.258819045102521,-0.9659258262890682,0,1,1,2,0,0,0,0,1
113.05,19,0,0,38,2,29,4.736636948730397,-0.9659258262890684,0.2588190451025203,0,0,1,1,0,0,0,0,1
586.51,5,0,0,38,3,28,6.375893267150049,0.9659258262890683,0.25881904510252074,1,0,1,2,0,0,0,1,0
11.05,3,1,0,57,3,56,2.489064659936664,0.7071067811865476,0.7071067811865476,1,0,0,2,1,0,0,0,0
438.47,0,0,0,39,2,54,6.0855694554097886,0.0,1.0,1,0,1,2,0,0,0,1,0
136.42,7,0,1,72,1,33,4.92304192960293,0.9659258262890683,-0.25881904510252063,0,0,0,1,1,0,0,0,0
20.1,20,0,0,28,3,59,3.0492730404820207,-0.8660254037844386,0.5000000000000001,0,0,1,1,1,0,0,0,0
398.95,20,0,0,81,0,42,5.991339539294831,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1
84.86,2,1,0,85,2,61,4.452718062796414,0.49999999999999994,0.8660254037844387,1,0,0,2,0,0,1,0,0
280.64,22,0,0,56,3,23,5.640629659650933,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1
94.3,20,0,1,30,0,32,4.557029810660157,-0.8660254037844386,0.5000000000000001,0,0,1,2,0,1,0,0,0
143.94,0,0,0,42,3,28,4.976319863681136,0.0,1.0,1,0,0,1,1,0,0,0,0
153.59,19,0,0,95,1,52,5.0407764510082425,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,1,0
12.21,23,0,1,44,5,31,2.580974118534234,-0.25881904510252157,0.9659258262890681,0,1,0,2,0,0,0,1,0
860.19,5,0,0,98,1,38,6.758315153718193,0.9659258262890683,0.25881904510252074,1,0,0,1,0,0,0,1,0
120.83,6,0,1,78,5,53,4.8026266303663165,1.0,6.123233995736766e-17,0,1,0,2,0,0,0,1,0
76.21,6,0,0,50,2,48,4.3465289823207245,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1
325.84,23,0,0,87,1,39,5.789470754516507,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,1,0,0,0
36.3,1,0,0,46,2,19,3.6189933266497696,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,1,0,0
38.03,21,0,0,53,0,20,3.6643305811925235,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,1,0,0,0
448.76,14,0,0,69,1,68,6.108714107158222,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,1,0,0
173.38,7,0,0,78,1,61,5.161236825999669,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0
358.52,18,0,0,48,2,45,5.884769808437019,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,0,0
134.98,7,0,0,90,1,66,4.912507816098313,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,1
21.09,3,1,0,73,3,21,3.095125017432026,0.7071067811865476,0.7071067811865476,1,0,0,2,0,0,0,1,0
432.32,8,0,0,33,0,66,6.071476485077366,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,0,0,0,1
232.55,18,1,0,45,3,56,5.453396186948117,-1.0,-1.8369701987210297e-16,0,0,0,1,0,1,0,0,0
387.42,9,0,0,62,1,40,5.962087228397305,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,1,0
59.32,23,0,0,71,3,19,4.099663723699701,-0.25881904510252157,0.9659258262890681,0,0,0,0,1,0,0,0,0
119.54,3,0,0,43,0,69,4.7919816480548985,0.7071067811865476,0.7071067811865476,1,0,0,1,0,1,0,0,0
424.42,22,0,0,57,1,22,6.053076916235504,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,0,0
193.41,15,1,0,62,1,46,5.269969331032549,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,1,0,0
3.46,12,0,0,60,0,64,1.4951487660319727,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0
229.31,13,0,0,25,2,24,5.439426227507917,-0.2588190451025208,-0.9659258262890683,0,0,1,1,0,1,0,0,0
85.77,12,0,1,90,2,41,4.463260939805398,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,1,0,0
299.5,2,0,0,61,4,63,5.705447753975262,0.49999999999999994,0.8660254037844387,1,1,0,2,0,0,1,0,0
22.5,2,0,0,58,1,61,3.1570004211501135,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,1,0,0
682.62,2,0,0,33,4,25,6.527402207688827,0.49999999999999994,0.8660254037844387,1,1,1,3,0,0,0,1,0
44.43,13,0,0,55,0,61,3.816172679771312,-0.2588190451025208,-0.9659258262890683,0,0,0,0,1,0,0,0,0
119.45,17,0,0,51,5,26,4.79123472906088,-0.9659258262890683,-0.25881904510252063,0,1,0,1,0,0,0,0,1
32.52,3,0,0,39,3,64,3.5121422756138823,0.7071067811865476,0.7071067811865476,1,0,1,2,0,1,0,0,0
243.86,16,0,0,36,2,36,5.500686618645769,-0.8660254037844385,-0.5000000000000004,0,0,1,1,0,0,0,1,0
160.45,5,0,0,92,4,37,5.084195497204284,0.9659258262890683,0.25881904510252074,1,1,0,2,0,0,0,1,0
49.76,0,0,0,88,2,53,3.927108642846187,0.0,1.0,1,0,0,1,0,0,0,0,1
56.88,13,0,0,80,2,30,4.058371901763283,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,1,0
312.6,14,0,0,58,2,29,5.7481182884762525,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,0,0,0,0
36.62,1,0,0,84,4,19,3.627535823872884,0.25881904510252074,0.9659258262890683,1,1,0,2,0,0,1,0,0
152.03,13,0,0,68,1,32,5.0306339806029445,-0.2588190451025208,-0.9659258262890683,0,0,0,0,1,0,0,0,0
457.94,13,0,0,97,1,19,6.128919482561829,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,1,0,0
9.09,10,0,0,81,2,61,2.3115448343655176,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0
88.74,13,0,0,31,3,38,4.496916600547837,-0.2588190451025208,-0.9659258262890683,0,0,1,1,1,0,0,0,0
167.54,2,0,0,63,1,30,5.1271731103442075,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,1,0
575.06,2,0,0,74,2,24,6.356211821937587,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,1,0,0
140.05,10,0,0,44,1,37,4.949114437448006,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0
222.14,10,0,0,79,1,25,5.407799377165033,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0
397.94,1,0,0,33,2,40,5.988811029642418,0.25881904510252074,0.9659258262890683,1,0,1,2,1,0,0,0,0
21.94,0,0,0,31,2,36,3.1328821117012247,0.0,1.0,1,0,1,2,0,0,0,1,0
142.41,7,0,0,58,3,65,4.965707660741121,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0
73.03,16,0,0,38,6,51,4.304470416455007,-0.8660254037844385,-0.5000000000000004,0,1,1,2,0,1,0,0,0
278.13,8,0,0,25,3,33,5.631677623121245,0.8660254037844387,-0.4999999999999998,0,0,1,1,1,0,0,0,0
93.45,6,0,0,45,4,27,4.548070593947519,1.0,6.123233995736766e-17,0,1,0,1,0,0,1,0,0
83.04,22,0,0,97,2,64,4.4312928759767996,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,1,0,0
49.13,2,0,0,82,0,40,3.914619631275412,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,1,0
195.45,1,0,0,53,1,28,5.280407946004469,0.25881904510252074,0.9659258262890683,1,0,0,1,1,0,0,0,0
114.66,20,0,0,64,2,51,4.750654852730072,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1
14.14,9,0,0,59,1,36,2.717340248009303,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,1
9.27,2,0,0,41,2,52,2.329227023940467,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,1,0,0
182.11,2,0,0,66,3,34,5.210087065153623,0.49999999999999994,0.8660254037844387,1,0,0,1,1,0,0,0,0
29.12,9,0,1,33,2,20,3.405189402931693,0.7071067811865476,-0.7071067811865475,0,0,1,2,0,0,1,0,0
47.27,7,0,0,42,3,68,3.8768102496724017,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0
43.88,11,1,0,74,3,43,3.803992261214441,0.258819045102521,-0.9659258262890682,0,0,0,1,1,0,0,0,0
240.7,18,1,0,96,4,50,5.487697287709437,-1.0,-1.8369701987210297e-16,0,1,0,2,0,0,0,1,0
435.47,6,0,0,90,4,48,6.078719644395407,1.0,6.123233995736766e-17,0,1,0,1,0,0,1,0,0
214.74,17,0,0,29,2,39,5.374073978947283,-0.9659258262890683,-0.25881904510252063,0,0,1,1,0,0,0,1,0
293.3,20,0,0,71,2,18,5.684599655239428,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,1,0,0
57.84,12,0,1,82,1,58,4.074821895733237,1.2246467991473532e-16,-1.0,0,0,0,1,1,0,0,0,0
235.83,0,0,0,84,4,45,5.467342584174642,0.0,1.0,1,1,0,2,1,0,0,0,0
228.65,2,0,0,52,2,21,5.436556410771803,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,0,1
184.77,0,0,0,61,0,62,5.224509349403313,0.0,1.0,1,0,0,1,1,0,0,0,0
133.91,3,0,0,71,2,25,4.904607889450726,0.7071067811865476,0.7071067811865476,1,0,0,1,1,0,0,0,0
86.95,20,0,0,60,2,62,4.476768471183568,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,1,0,0
65.57,4,0,0,99,2,49,4.198254025612612,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,1,0
27.0,17,0,0,55,3,20,3.332204510175204,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
565.21,16,0,0,39,1,44,6.338965034125509,-0.8660254037844385,-0.5000000000000004,0,0,1,1,0,0,0,0,1
494.78,3,0,0,52,1,35,6.206132279941148,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0
258.49,8,0,0,52,3,28,5.558718166217954,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0
126.96,10,0,0,98,2,21,4.8517177150813176,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0
331.69,20,0,0,91,2,23,5.807211125464201,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0
14.17,8,0,0,66,2,29,2.719319793360441,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,1,0,0
37.69,17,1,0,82,0,50,3.6555811687124216,-0.9659258262890683,-0.25881904510252063,0,0,0,1,1,0,0,0,0
64.04,4,0,0,46,2,67,4.175002465239555,0.8660254037844386,0.5000000000000001,1,0,0,1,1,0,0,0,0
183.01,3,1,0,49,1,60,5.214990103958283,0.7071067811865476,0.7071067811865476,1,0,0,2,0,0,0,0,1
36.12,22,1,0,49,1,36,3.6141559079179997,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,1,0
5.68,12,0,0,48,1,51,1.8991179875485542,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0
149.18,18,0,0,67,4,38,5.011834574671738,-1.0,-1.8369701987210297e-16,0,1,0,1,1,0,0,0,0
